,x1,x2,x3,x4,x5,x7,x8,x9,x10,x13,x6_alfvensalen,x6_biblioteket,x6_entré,x6_lindstedvägen 24,x6_syster och bro,x6_östra station
615,3.05845,-2.03665,999.9531400000001,-100.16275999999999,4.480630000000001,-0.33935,0.81001,5471.05984,-89186.52019,102.89902,0,1,0,0,0,0
616,1.47386,-0.45866,999.77385,-100.66375,1.00905,0.13532,0.57139,5474.22294,-89186.27922000001,23.58011,0,0,0,0,1,0
617,2.54436,-1.43866,999.68297,-100.93146999999999,3.1650400000000003,1.01902,0.70027,5475.08019,-89186.69245,77.05956,0,1,0,0,0,0
618,-0.48441,1.67165,999.69116,-100.90066999999999,-3.6776400000000002,-0.55825,-0.24493,5471.9105,-89183.24611000001,-74.37493,0,0,0,0,0,0
619,1.62842,-0.5646100000000001,999.93691,-100.18287,1.24215,-2.82298,3.3393300000000004,5475.318020000001,-89185.03581,31.38958,1,0,0,0,0,0
620,2.6655,-1.53607,999.91055,-100.30524,3.37935,-1.0572,1.43622,5475.03994,-89187.68287,83.23008,0,1,0,0,0,0
621,-1.13321,1.89972,999.86009,-100.43596,-4.17939,1.97787,-3.7827599999999997,5473.70233,-89187.58912,-106.73024,0,0,0,0,1,0
622,1.07817,-0.12778,999.94471,-100.197,0.28110999999999997,0.5651,-0.28701,5473.282929999999,-89186.91606,3.88069,0,0,0,0,0,0
623,-0.7885,1.66736,999.9381,-100.2278,-3.6682,0.28,-0.13392,5473.58561,-89186.92159,-89.45571,0,0,0,0,1,0
625,0.79331,0.2732,999.9029800000001,-100.32484000000001,-0.60104,0.11202999999999999,-0.29861,5475.68563,-89187.43499,-10.38292,0,0,0,0,0,1
626,0.67714,0.16324,999.7777,-100.68673000000001,-0.35913,1.45051,0.05389,5477.69512,-89186.3891,-16.254,1,0,0,0,0,0
627,0.68922,0.20206,999.7289300000001,-100.81264,-0.44453000000000004,-0.53471,-0.73501,5479.02279,-89185.69949,-15.67468,0,0,0,1,0,0
628,0.41859,0.5361199999999999,999.7147199999999,-100.86214,-1.17946,-3.39295,1.12598,5473.35154,-89186.0052,-29.21292,1,0,0,0,0,0
629,-1.68538,2.7428,999.9033400000001,-100.29871999999999,-6.03416,-0.94066,-0.89723,5474.52211,-89186.55227,-134.31722,0,1,0,0,0,0
630,0.89651,0.16292,999.7346,-100.80937,-0.35843,0.3311,0.35945,5479.012470000001,-89185.55103,-5.3072,0,0,0,1,0,0
631,1.76073,-0.70544,999.95838,-100.17426,1.55197,0.39107,-0.17797000000000002,5473.40542,-89185.32887,38.01553,0,0,0,1,0,0
632,2.19476,-1.0389899999999999,999.79409,-100.62174,2.28578,-1.31651,1.3063,5478.54996,-89184.30687,59.6351,0,1,0,0,0,0
633,2.08217,-1.1389,999.87632,-100.41927,2.50557,1.43488,1.45407,5477.35326,-89182.97587000001,54.04663,0,1,0,0,0,0
635,0.80552,0.24934,999.96741,-100.14986,-0.54855,1.5356299999999998,-0.9282299999999999,5474.52685,-89185.16389,-9.74017,0,0,0,0,0,1
636,1.10733,0.15716,999.79846,-100.585,-0.34576,1.21595,-0.29901,5474.32091,-89186.12021000001,5.26582,1,0,0,0,0,0
637,2.8411,-1.77535,999.72143,-100.81354,3.9057800000000005,-1.37685,-0.38214000000000004,5473.00291,-89183.65673999999,91.91571,0,1,0,0,0,0
638,0.5102,0.1964,999.76268,-100.71261,-0.43209,-0.02887,-1.49415,5477.0171,-89186.6478,-24.60848,1,0,0,0,0,0
639,2.1076,-1.0172,999.78762,-100.62621999999999,2.23785,-1.35289,2.78166,5474.74907,-89184.44379,55.27374,0,1,0,0,0,0
640,1.31625,-0.23786999999999997,999.7447400000001,-100.79987,0.52332,0.6433300000000001,1.61781,5476.776339999999,-89184.51827999999,15.68495,0,0,0,0,1,0
641,0.17464,0.9656399999999999,999.78033,-100.64341999999999,-2.1244,0.15798,-0.43468,5474.59982,-89186.17366,-41.37776,0,0,0,0,0,1
642,0.90355,0.356,999.7941599999999,-100.64372,-0.7831899999999999,1.13724,2.46276,5477.28542,-89187.41457000001,-4.92526,0,0,0,0,0,0
643,3.21747,-2.08135,999.76959,-100.67025,4.57897,1.4208399999999999,0.28838,5472.90747,-89185.09677,110.7585,0,1,0,0,0,0
645,2.02192,-1.0226899999999999,999.7574199999999,-100.74398000000001,2.24991,0.44605,-0.43736,5476.4915200000005,-89185.88316,50.97448,0,1,0,0,0,0
646,2.87739,-1.92219,999.7374800000001,-100.80226,4.22882,-2.2017599999999997,2.83543,5475.13806,-89186.33258999999,93.73849,0,1,0,0,0,0
647,0.65523,0.22746999999999998,999.97063,-100.10714,-0.50044,1.11542,1.09083,5478.7336399999995,-89185.15161,-17.2533,0,0,0,0,0,1
648,0.04037,0.72082,999.6515400000001,-101.03191,-1.58579,1.77295,-3.3788699999999996,5475.34187,-89187.21083,-48.15595,1,0,0,0,0,0
649,0.80235,0.34835,999.86039,-100.46568,-0.76637,-2.29265,-0.31808000000000003,5474.01495,-89185.55798,-9.95206,0,0,0,0,0,0
650,1.11569,-0.15211,999.80696,-100.62305,0.33464,-1.0311700000000001,0.14035999999999998,5479.71961,-89187.30552000001,5.68781,0,0,0,1,0,0
651,2.45025,-1.58622,999.7243800000001,-100.85193000000001,3.4896800000000003,0.78591,-1.2781200000000001,5475.123079999999,-89185.94375,72.37476,0,1,0,0,0,0
652,1.02242,-0.15044000000000002,999.92225,-100.24473,0.33097,-0.22525,0.05697000000000001,5476.04895,-89187.32411,1.08204,0,0,0,0,0,0
653,0.24169,1.04206,999.7978199999999,-100.59398,-2.29252,-1.32546,-2.08019,5475.14364,-89185.59314,-38.01674,0,0,0,0,0,0
655,0.93833,-0.09671,999.9403,-100.22075,0.21276,-0.85472,1.15895,5478.90757,-89184.86282000001,-3.11338,0,0,0,0,0,0
656,0.9435,0.02246,999.7873599999999,-100.65565,-0.0494,0.07166,-2.2381,5476.878720000001,-89185.14691,-2.93144,0,0,0,1,0,0
657,1.16196,-0.07147,999.8843699999999,-100.34402,0.15724000000000002,1.75711,-2.4142,5472.28004,-89185.17271,8.04028,1,0,0,0,0,0
658,0.67912,0.49581000000000003,999.73824,-100.82764,-1.09077,-0.43409,-0.41891000000000006,5474.82477,-89186.56917,-16.17491,1,0,0,0,0,0
659,0.19136,0.85805,999.87395,-100.41629,-1.8877,-0.38053000000000003,-0.8723200000000001,5474.11054,-89184.56603,-40.49499,0,0,0,0,0,0
661,1.34645,-0.32584,999.7729,-100.70495,0.71685,-0.14589000000000002,0.718,5472.3675299999995,-89186.55451,17.20911,0,0,0,0,1,0
662,-0.30605,1.13265,999.7678699999999,-100.67808000000001,-2.4918299999999998,-1.6660099999999998,0.016069999999999997,5476.57936,-89185.92302,-65.41859,0,0,0,0,0,0
663,0.81433,0.17462,999.78032,-100.6558,-0.38416999999999996,0.85326,-0.65072,5479.8558299999995,-89185.27653999999,-9.39309,1,0,0,0,0,0
665,1.95625,-0.83175,999.64936,-101.10521999999999,1.82985,0.07254,0.07923,5471.874589999999,-89188.34282,47.63725,0,1,0,0,0,0
666,-0.42608,1.43355,999.83559,-100.49673,-3.15382,0.09418,0.51457,5474.04025,-89185.82922999999,-71.38597,1,0,0,0,0,0
667,1.3458,-0.55862,999.9004800000001,-100.3163,1.22896,-0.5201100000000001,0.25187,5472.9141899999995,-89184.7885,17.24023,0,0,0,1,0,0
668,-0.59176,1.63739,999.9786,-100.10194,-3.60225,0.47518999999999995,-0.06395,5473.67852,-89188.2682,-79.59858,0,0,0,0,1,0
669,1.3916,-0.51242,999.9549300000001,-100.13588,1.12733,-0.23363,0.31664000000000003,5472.71458,-89185.85729,19.55759,1,0,0,0,0,0
670,0.70747,0.19425,999.75776,-100.72282,-0.42733999999999994,-0.00619,0.8327100000000001,5472.75497,-89186.14233999999,-14.74751,1,0,0,0,0,0
671,0.89275,0.028569999999999998,999.8875699999999,-100.35508,-0.06285,0.08553,-0.72151,5474.09051,-89185.80997999999,-5.41877,0,0,0,0,0,0
672,-0.74592,1.6004,999.67032,-101.00785,-3.52089,1.41097,-1.4692100000000001,5473.83316,-89186.40333,-87.46073,0,0,0,0,0,0
673,0.91971,0.14287,999.7653,-100.67665,-0.31431,0.9540200000000001,-0.8424299999999999,5474.51152,-89184.31893,-4.13195,1,0,0,0,0,0
674,1.9738,-1.0897,999.86727,-100.47068,2.3973299999999997,-0.3428,-0.34597,5472.62747,-89184.68015,48.62388,0,1,0,0,0,0
675,1.21358,0.032369999999999996,999.8574199999999,-100.44679000000001,-0.07122,0.22025999999999998,-0.97134,5479.41481,-89185.45049,10.60785,1,0,0,0,0,0
676,1.46823,-0.49108999999999997,999.7951800000001,-100.637,1.08039,-1.08685,1.23265,5474.93962,-89185.69677000001,23.3092,0,0,0,0,1,0
677,1.64953,-0.63886,999.7755900000001,-100.64373,1.4054799999999998,1.56154,0.40345,5474.42417,-89189.13791,32.36438,0,0,0,0,1,0
678,1.44886,-0.72953,999.6496099999999,-101.04305,1.60496,-0.08104,0.52399,5474.99489,-89185.85154,22.26776,0,1,0,0,0,0
680,2.12369,-1.1831399999999999,999.6994699999999,-100.86845,2.60291,0.07787999999999999,-0.76467,5473.7004799999995,-89187.27008,56.03427,0,1,0,0,0,0
681,2.23913,-1.30187,999.7872800000001,-100.69949,2.8641099999999997,-1.00109,-0.39876,5472.553629999999,-89185.33972999999,61.85008,0,1,0,0,0,0
682,-0.32393,1.31972,999.78025,-100.67611,-2.9033900000000004,0.56944,-2.85051,5473.89772,-89183.0213,-66.30639,0,0,0,0,0,0
683,1.07492,-0.0756,999.8987300000001,-100.32409,0.16630999999999999,0.588,-0.82865,5473.6999399999995,-89186.29981,3.6954,0,0,0,0,0,0
684,3.16029,-2.1169700000000002,999.8897800000001,-100.37748,4.65733,-0.44196,-1.06988,5475.80352,-89184.08027,107.95952,0,1,0,0,0,0
685,0.98748,0.20986999999999997,999.89032,-100.41525,-0.46171999999999996,-1.2864,0.5744199999999999,5474.45455,-89186.77823,-0.68071,0,0,0,0,0,0
686,0.6116,0.19251,999.8769300000001,-100.40021,-0.42351000000000005,-0.22376,0.05735,5474.79895,-89186.48513,-19.48154,0,0,0,0,0,0
687,0.93459,0.08868999999999999,999.86376,-100.41008000000001,-0.19510999999999998,-0.68203,-1.57444,5474.9432799999995,-89183.10418,-3.33853,0,0,0,0,0,0
688,1.76518,-0.72439,999.658,-101.04531,1.59365,0.22391999999999998,-1.77367,5475.50611,-89184.59173,38.08797,0,1,0,0,0,0
689,1.89681,-0.8065,999.65855,-100.9922,1.7742900000000001,0.5477,0.32003000000000004,5474.06509,-89189.17708,44.67,0,1,0,0,0,0
690,0.27337,0.51727,999.87141,-100.44366,-1.138,-2.44234,0.16489,5474.29649,-89185.55396,-36.39565,0,0,0,0,0,1
691,-0.48449,1.37713,999.8811099999999,-100.40907,-3.02968,1.3220299999999998,-0.63066,5473.53491,-89184.09863,-74.28375,0,0,0,1,0,0
692,0.73545,0.24905,999.74636,-100.77459,-0.54791,-0.23091,-0.3888,5473.09088,-89185.25281,-13.35408,1,0,0,0,0,0
693,0.30742,0.50346,999.93652,-100.26478,-1.10762,-0.59207,-0.32486,5474.87425,-89186.68649,-34.66092,0,0,0,0,0,1
694,0.95411,0.04797,999.7542300000001,-100.721,-0.10554000000000001,-0.27744,1.08525,5473.87049,-89185.78824,-2.41735,0,0,0,1,0,0
695,0.71802,0.14987999999999999,999.73015,-100.81518,-0.32974000000000003,0.68617,-0.56838,5473.923229999999,-89185.93329,-14.23395,0,0,0,1,0,0
696,1.39755,-0.33211,999.9359900000001,-100.28419,0.73064,2.02426,0.56792,5473.40951,-89185.74542,19.84546,1,0,0,0,0,0
697,2.26745,-1.1582,999.72451,-100.8667,2.5480400000000003,-0.0658,-0.71308,5475.55358,-89186.21168,63.23485,0,1,0,0,0,0
699,2.18838,-1.3010700000000002,999.8291800000001,-100.51803000000001,2.86235,0.6378699999999999,0.06904,5475.10365,-89185.80673,59.33356,0,1,0,0,0,0
700,0.89789,0.15759,999.76075,-100.70836,-0.3467,-0.43828999999999996,-2.53079,5474.55949,-89186.42371,-5.22521,1,0,0,0,0,0
701,0.57901,0.26594,999.9675,-100.12926,-0.58506,-0.1993,-0.00788,5473.3205100000005,-89185.35209,-21.06579,0,0,0,0,0,1
702,0.49784,0.54105,999.9624699999999,-100.13874,-1.1903,2.1423400000000004,-0.58355,5474.46277,-89188.96786,-25.12688,0,0,0,0,0,0
703,0.6408,0.16775,999.6302400000001,-101.13429000000001,-0.36906,-2.1797,0.72402,5474.14801,-89184.44062000001,-18.14488,0,0,0,0,1,0
704,1.73174,-0.5576300000000001,999.9643900000001,-100.12518,1.22679,0.11425,0.5251399999999999,5475.92008,-89181.98813,36.56921,1,0,0,0,0,0
705,0.04141,0.94068,999.66839,-100.95132,-2.0695,-0.5633600000000001,2.77225,5474.42292,-89186.60463,-48.09551,0,0,0,0,0,0
706,-0.19159,1.11148,999.81574,-100.61294000000001,-2.4452599999999998,-1.58245,-0.14945,5473.012470000001,-89185.83546,-59.67153,0,0,0,0,0,0
707,2.21061,-1.2095200000000002,999.74795,-100.74878000000001,2.66094,-0.17438,1.57234,5479.14264,-89185.84046,60.40459,0,1,0,0,0,0
708,1.76772,-0.85824,999.86318,-100.42311,1.8881299999999999,2.20456,-0.82311,5478.2949,-89186.76409,38.3177,0,0,0,0,1,0
709,1.71925,-0.6200899999999999,999.95478,-100.1462,1.36419,0.58145,-0.78225,5474.70648,-89187.27745,35.94001,1,0,0,0,0,0
710,1.67035,-0.6391600000000001,999.9173300000001,-100.26345,1.40615,1.53351,-0.16834000000000002,5474.13766,-89186.57455,33.47637,0,0,0,1,0,0
711,0.00377,0.9654299999999999,999.64366,-101.07179000000001,-2.12394,-0.48218999999999995,0.20048,5473.46141,-89185.6579,-49.98951,0,0,0,0,0,0
712,2.93782,-1.72755,999.7611699999999,-100.73199,3.80062,0.63167,0.77562,5472.97476,-89184.83454,96.77165,0,1,0,0,0,0
714,-0.15253,0.8772700000000001,999.91801,-100.3309,-1.92999,-1.14254,0.50189,5473.752329999999,-89185.12467,-57.66735,0,0,0,0,0,0
715,-0.05164,1.00832,999.87149,-100.43551,-2.2183,0.9853799999999999,-0.9507899999999999,5475.90256,-89185.84389,-52.64635,0,0,0,0,0,0
716,1.48415,-0.54201,999.7253900000001,-100.82432,1.1924299999999999,1.2673,2.68777,5476.50479,-89187.9192,24.07021,0,1,0,0,0,0
718,0.09491,0.7634,999.8299199999999,-100.51538000000001,-1.6794799999999999,-0.8476,-0.31708000000000003,5474.0649,-89185.50819,-45.3395,0,0,0,0,0,1
719,0.35748,0.55977,999.9810699999999,-100.07607,-1.2315,0.74768,0.6724,5477.03232,-89188.22494,-32.13528,0,0,0,0,0,0
720,2.27329,-1.4823600000000001,999.94192,-100.1951,3.26119,-1.28582,0.29753,5473.9012299999995,-89184.90723,63.63525,0,1,0,0,0,0
721,-2.06279,3.07897,999.77715,-100.69552,-6.7737300000000005,2.57349,-1.20937,5475.41862,-89186.03491,-153.25078,0,1,0,0,0,0
722,1.41443,-0.46331000000000006,999.7365199999999,-100.80232,1.01928,0.41681,0.09479,5473.52116,-89186.05987000001,20.58966,0,0,0,0,1,0
723,-0.41231,1.26625,999.6990900000001,-100.93775,-2.78575,0.31945,1.44936,5475.6318200000005,-89185.028,-70.76609,0,0,0,0,0,1
724,1.54923,-0.30598000000000003,999.8874099999999,-100.3608,0.6731600000000001,-0.59305,-1.01223,5475.89241,-89185.26222,27.40533,1,0,0,0,0,0
725,2.84243,-2.01075,999.8833800000001,-100.40284,4.42365,1.73321,1.21328,5476.124510000001,-89186.10723,92.06294,0,1,0,0,0,0
726,0.26627,0.74426,999.8109699999999,-100.55523000000001,-1.63737,1.60186,0.055279999999999996,5473.63799,-89185.35944,-36.78126,0,0,0,0,0,1
727,-0.2522,1.27578,999.86736,-100.41643,-2.80671,0.94515,-2.15992,5474.93095,-89186.01235,-62.67652,1,0,0,0,0,0
728,1.64821,-0.79178,999.70472,-100.85939,1.7419099999999998,1.14857,0.06895,5474.1829,-89188.09718,32.26285,0,1,0,0,0,0
729,1.24957,-0.32761,999.8629900000001,-100.4411,0.72075,0.19695,-0.73382,5474.932510000001,-89186.50325,12.40979,0,0,0,1,0,0
730,2.90655,-1.83732,999.9129300000001,-100.28851,4.04211,-1.51027,-0.7903600000000001,5472.386210000001,-89184.86894,95.28389,0,1,0,0,0,0
731,0.95851,0.17207999999999998,999.75172,-100.78145,-0.37859,-0.33446,0.15846,5476.35161,-89185.16054,-2.1985,0,0,0,1,0,0
733,-0.30872,1.37952,999.8782,-100.37576999999999,-3.03494,0.5549,0.4201,5473.85413,-89185.60268,-65.4971,0,0,0,1,0,0
734,2.02706,-1.13415,999.86851,-100.44651999999999,2.49513,0.54857,0.5781,5474.07549,-89185.76887999999,51.28742,0,1,0,0,0,0
735,0.10956,0.9457399999999999,999.92079,-100.27497,-2.0806299999999998,-0.30375,-0.39725,5477.90363,-89186.05795,-44.56141,1,0,0,0,0,0
736,0.89719,0.23865999999999998,999.76125,-100.70523,-0.5250600000000001,-0.8714299999999999,0.1124,5472.62967,-89186.77166,-5.25965,1,0,0,0,0,0
737,-0.55227,1.4478600000000001,999.74312,-100.78501,-3.1853,-1.4653,0.36813,5473.88947,-89186.01318,-77.74177,0,0,0,0,0,0
738,1.49183,-0.6128899999999999,999.7972599999999,-100.64969,1.34835,0.82588,-1.10522,5474.74452,-89186.19648,24.48999,0,0,0,0,1,0
740,1.89492,-0.73975,999.78931,-100.61282,1.62745,-2.8917900000000003,1.0221,5470.92374,-89185.55683,44.64051,0,1,0,0,0,0
741,0.91872,-0.09734,999.92579,-100.24659,0.21415,-1.7173200000000002,1.8559599999999998,5474.1493,-89186.603,-4.10107,0,0,0,0,0,0
742,0.00597,0.92263,999.9395099999999,-100.19757,-2.02979,-1.07044,0.11821,5476.18592,-89186.98837,-49.73174,1,0,0,0,0,0
743,1.34752,-0.46062,999.76222,-100.70711999999999,1.01336,-0.0207,-0.58415,5479.066229999999,-89185.99657,17.25721,0,0,0,0,1,0
744,0.42419,0.5344,999.66808,-101.04638,-1.1756799999999998,0.04029,0.38463,5471.88819,-89185.51819,-28.95645,0,0,0,1,0,0
745,1.19969,-0.19292,999.8331400000001,-100.5225,0.42441999999999996,-0.25081,1.2039600000000001,5476.67222,-89186.56439,9.90084,0,0,0,1,0,0
746,1.89647,-0.9500299999999999,999.8336099999999,-100.53624,2.09006,1.5022799999999998,0.80295,5472.90556,-89186.94218,44.74024,0,1,0,0,0,0
747,-0.47313,1.36389,999.82741,-100.50784,-3.0005599999999997,0.73853,-0.07291,5477.379379999999,-89186.73882,-73.74293,1,0,0,0,0,0
749,1.07309,0.00705,999.8606800000001,-100.4208,-0.01551,-1.77673,1.41216,5473.71266,-89187.94976,3.58501,1,0,0,0,0,0
750,2.07734,-1.1508399999999999,999.90811,-100.28755,2.53185,0.8882399999999999,-0.49125,5478.03198,-89185.69507,53.82127,0,0,0,0,1,0
751,1.27365,-0.19063,999.9005900000001,-100.28882,0.4194,1.9950400000000001,1.70813,5475.525820000001,-89185.60012,13.63296,1,0,0,0,0,0
752,1.29917,-0.16194,999.80196,-100.61543,0.35627,-0.74937,-0.22386,5472.30531,-89185.7615,14.85937,0,0,0,1,0,0
754,0.4639,0.52793,999.86054,-100.48104000000001,-1.16145,-1.61316,-0.91189,5473.64938,-89186.20659,-26.87491,0,0,0,0,0,1
755,-0.08004,1.00178,999.965,-100.17195,-2.20391,-0.9907799999999999,0.23683,5473.801979999999,-89186.76715,-54.01948,1,0,0,0,0,0
756,1.80639,-0.67765,999.92439,-100.25595,1.49084,-1.11435,-1.30129,5473.79097,-89186.56522,40.28163,0,0,0,1,0,0
757,-0.04115,1.01626,999.8928400000001,-100.32282,-2.23577,-0.59516,1.4859200000000001,5476.18298,-89186.36773,-52.11092,1,0,0,0,0,0
758,0.5136,0.55621,999.7575099999999,-100.7612,-1.22365,-3.30525,-3.8142400000000003,5474.6756399999995,-89183.82086,-24.44118,0,0,0,0,0,0
759,-0.30824,1.16288,999.6075300000001,-101.22197,-2.55835,-0.00106,-0.6282,5475.46048,-89186.68032,-65.60848,0,0,0,0,0,0
761,2.42089,-1.70392,999.8778599999999,-100.40992,3.7486300000000004,0.03904,-1.32607,5477.83504,-89189.91007,70.98336,0,1,0,0,0,0
762,1.19439,-0.17882,999.6497699999999,-101.07088,0.39341,-0.37836,2.6324799999999997,5473.7410899999995,-89185.74489,9.54434,0,1,0,0,0,0
763,-0.48715,1.46072,999.79534,-100.61648000000001,-3.21359,-0.19297999999999998,-0.58187,5476.80729,-89186.04718,-74.45977,1,0,0,0,0,0
764,0.27707,0.8355600000000001,999.89356,-100.38744,-1.83823,-0.15277000000000002,0.04605,5473.53701,-89189.14464,-36.19985,0,0,0,0,0,0
765,0.62212,0.3463,999.81699,-100.55366,-0.7618699999999999,-0.33008000000000004,0.27744,5473.60464,-89184.17719,-18.98559,0,0,0,0,0,0
766,1.67693,-0.74962,999.6872699999999,-100.94896,1.64917,-1.1108200000000001,1.7024099999999998,5475.0542700000005,-89185.48492,33.69019,0,1,0,0,0,0
767,0.73729,0.045219999999999996,999.8679599999999,-100.43824000000001,-0.09948,-0.09139,-1.11565,5474.0994,-89185.61949,-13.20153,1,0,0,0,0,0
768,0.34501,0.53738,999.7389699999999,-100.769,-1.18223,0.55818,0.49986,5472.81581,-89183.63789,-32.88016,0,0,0,0,0,0
769,1.5346,-0.2634,999.8787,-100.39185,0.5794699999999999,0.42446000000000006,-0.9945,5473.964739999999,-89185.70186,26.6695,1,0,0,0,0,0
770,-1.64175,2.67183,999.9314199999999,-100.28688000000001,-5.87803,-0.9696799999999999,2.24253,5475.85639,-89186.2958,-132.1216,0,1,0,0,0,0
771,2.43519,-1.27465,999.63055,-101.14706,2.80424,1.24932,0.72843,5472.82387,-89185.17618,71.57474,0,1,0,0,0,0
772,0.15345,0.72285,999.87666,-100.36492,-1.59027,0.07162,-0.30471,5472.90279,-89185.05562,-42.38932,0,0,0,0,0,0
773,0.63086,0.13892000000000002,999.97189,-100.10786,-0.30561,-0.5652,0.12694,5479.26535,-89185.4994,-18.47119,0,0,0,0,0,1
774,0.64542,0.22135,999.95837,-100.16075,-0.48696999999999996,-0.13441,-0.329,5474.0137700000005,-89186.65337,-17.74987,0,0,0,0,0,1
775,2.20011,-1.15535,999.7348099999999,-100.78698,2.54177,1.27864,0.88045,5476.96095,-89186.47071000001,59.87291,0,1,0,0,0,0
776,0.28731,0.6533800000000001,999.7247,-100.80136,-1.43744,1.3507,-1.3966,5474.57812,-89182.26297000001,-35.77227,0,0,0,0,0,0
777,0.66508,0.39823000000000003,999.8150199999999,-100.6066,-0.8761,-0.01288,-1.02566,5475.38893,-89185.9854,-16.83843,0,0,0,0,0,0
778,1.5247,-0.43645,999.8924400000001,-100.34625,0.9601799999999999,-1.86715,3.5177,5475.21097,-89185.98261,26.18126,0,0,0,1,0,0
779,0.1443,1.06974,999.7933199999999,-100.603,-2.3534200000000003,2.6036799999999998,0.45124,5475.38602,-89182.95958,-42.88849,0,0,0,0,0,0
781,0.73689,0.25386,999.9499,-100.14431,-0.55848,0.89969,1.1440700000000001,5475.20853,-89183.00225,-13.18054,0,0,0,0,0,1
782,-0.12058,1.16085,999.6859699999999,-100.99001,-2.55388,-1.83276,1.43045,5471.87287,-89184.8572,-56.1862,0,0,0,0,0,1
783,-1.37193,2.33017,999.9666699999999,-100.162,-5.12638,0.07705,0.27586,5477.28237,-89187.11508999999,-118.61298,0,1,0,0,0,0
784,2.48449,-1.33524,999.8652,-100.39927,2.9375299999999998,-0.14457,2.46957,5473.97345,-89186.0791,74.15709,0,1,0,0,0,0
785,0.59171,0.44956,999.70005,-100.91631,-0.9890200000000001,3.8361,2.98315,5476.42695,-89187.05156,-20.56438,1,0,0,0,0,0
786,0.55716,0.24173000000000003,999.9118699999999,-100.25954,-0.53181,-0.34724,-0.15358,5475.8166,-89185.25388999999,-22.18614,0,0,0,0,0,1
787,0.2556,0.6613,999.83394,-100.53636,-1.45485,-2.57986,-2.12385,5475.0681700000005,-89185.31719,-37.30318,0,0,0,0,0,1
788,-0.12663,1.34899,999.7556699999999,-100.71200999999999,-2.9677700000000002,0.1178,0.70941,5473.31964,-89187.09654,-56.45351,0,0,0,0,0,0
789,-0.15801,1.05434,999.8046,-100.58740999999999,-2.31954,1.67767,0.91689,5475.76866,-89184.82953999999,-57.99812,0,0,0,0,0,0
790,0.78432,0.35052,999.7516400000001,-100.71136,-0.7711399999999999,-0.15385,0.08015,5475.04596,-89185.42592000001,-10.90829,1,0,0,0,0,0
791,0.12891,0.69421,999.8201,-100.55332,-1.5272700000000001,0.74015,0.14484,5472.00173,-89184.70222,-43.64462,0,0,0,0,0,1
792,-1.28484,2.30914,999.9427900000001,-100.19107,-5.0801099999999995,1.0404799999999998,-0.32413000000000003,5473.5669,-89186.83274,-114.27043,0,1,0,0,0,0
793,1.32709,-0.24388,999.6697199999999,-101.0241,0.5365300000000001,1.5930799999999998,-1.21971,5471.09079,-89186.37604,16.18949,0,1,0,0,0,0
794,0.94116,0.14411,999.84461,-100.46202,-0.31703000000000003,-0.5927600000000001,-0.44464,5474.56527,-89185.1972,-3.0198,0,0,0,0,0,0
795,-0.49485,1.3892799999999998,999.8240099999999,-100.5971,-3.05641,-2.2998,0.75305,5469.7523,-89185.33939,-74.83055,1,0,0,0,0,0
796,-0.94051,1.81955,999.73962,-100.75367,-4.00301,2.11001,-0.17465999999999998,5475.97122,-89184.06061,-97.15583,1,0,0,0,0,0
797,1.48899,-0.51939,999.89392,-100.34285,1.14266,0.7319899999999999,1.77397,5475.45686,-89184.24377,24.39671,0,0,0,1,0,0
798,0.29499,0.9000100000000001,999.74351,-100.77925,-1.9800200000000001,0.83144,-0.61975,5478.05869,-89186.26358,-35.37896,0,0,0,0,0,1
800,1.14654,0.02862,999.77577,-100.69033,-0.06296,-0.50076,-0.30494,5472.52677,-89183.47926000001,7.21512,0,0,0,1,0,0
801,0.5318,0.7155600000000001,999.78128,-100.70352,-1.5742399999999999,1.59881,-0.15714,5472.92871,-89186.08029,-23.51916,0,0,0,0,0,1
802,1.10095,0.01859,999.88416,-100.3492,-0.04091,2.27221,1.83402,5478.41641,-89187.0901,4.98952,0,0,0,0,0,0
803,-0.11657,1.27915,999.87534,-100.44228000000001,-2.81413,-1.10864,2.19703,5473.197929999999,-89186.09668999999,-55.89104,1,0,0,0,0,0
804,0.78514,0.31487,999.7542800000001,-100.75759000000001,-0.69271,-0.044289999999999996,0.5593199999999999,5477.258220000001,-89187.32724,-10.86599,1,0,0,0,0,0
805,1.00144,0.13155,999.8963,-100.36671,-0.2894,-0.41743,-0.118,5472.99569,-89186.79643,0.02012,0,0,0,0,0,0
808,0.78492,0.25240999999999997,999.8376800000001,-100.53641999999999,-0.5553,0.9804200000000001,-0.01045,5470.14137,-89184.16539,-10.83511,0,0,0,0,0,0
809,1.8198,-0.7883,999.78671,-100.66136,1.73426,0.58624,-1.68793,5475.25116,-89184.86063,40.88352,0,1,0,0,0,0
811,2.19748,-1.26111,999.82417,-100.57874,2.7744400000000002,0.97516,-2.2074700000000003,5476.56115,-89185.66558,59.78598,0,1,0,0,0,0
812,0.76126,0.12199000000000002,999.9635300000001,-100.15711,-0.26837,-1.16424,0.77628,5473.37653,-89186.84469,-11.95548,0,0,0,0,0,1
813,2.9543,-1.97145,999.9340699999999,-100.2303,4.3371900000000005,0.37815,-0.77728,5478.1857,-89186.55006000001,97.68209,0,1,0,0,0,0
814,3.64275,-2.68823,999.8045800000001,-100.65155,5.91411,0.82605,-1.07202,5473.03486,-89186.40575,132.03975,0,1,0,0,0,0
