,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
8704,0.58786,0.49511,999.85047,-100.46820,-1.08925,Östra Station,-0.18462,0.53406,5478.43038,-89187.83551,True,False,-20.68201
8705,2.67515,-1.47331,999.78563,-100.66139,3.24127,Biblioteket,1.15568,-1.33574,5471.90204,-89188.39081,True,False,83.65037
8706,2.60231,-1.70132,999.73742,-100.80792,3.74290,Biblioteket,1.46443,-5.20295,5474.79053,-89186.76062,True,False,79.98415
8707,0.15987,1.18509,999.82755,-100.53845,-2.60719,7-11,-0.57700,0.12165,5473.89147,-89186.72529,True,False,-42.09261
8708,0.53043,0.35600,999.87630,-100.40509,-0.78321,Östra Station,-0.67692,1.09497,5477.07895,-89187.36287,True,False,-23.54057
8709,0.26279,0.65213,999.79390,-100.64356,-1.43469,Östra Station,-1.35469,0.04039,5479.57516,-89188.53486,True,False,-36.96339
8710,1.31966,-0.33018,999.82636,-100.56550,0.72639,Entré,0.17855,-1.79095,5473.74429,-89186.04405,True,False,15.89635
8711,1.90608,-0.85813,999.96129,-100.14531,1.88789,Entré,0.87041,0.67441,5473.58652,-89186.08932,True,False,45.28484
8712,1.18382,0.01853,999.94956,-100.18095,-0.04076,7-11,-0.53228,-0.59250,5477.13419,-89185.84923,True,False,9.16554
8713,0.29629,0.54904,999.75189,-100.74252,-1.20788,7-11,1.26048,0.14768,5471.42984,-89187.46553,True,False,-35.30976
8714,1.11615,-0.12106,999.65271,-100.99754,0.26632,Syster och Bro,-0.74049,-0.19821,5474.40399,-89185.49918,True,False,5.63385
8715,0.86305,0.40333,999.80113,-100.64025,-0.88733,7-11,-0.03996,-0.42258,5477.33452,-89189.70125,True,False,-6.94677
8716,-0.47268,1.57613,999.85282,-100.43755,-3.46749,Lindstedvägen 24,-1.00874,-1.04012,5477.89341,-89188.30346,True,False,-73.70736
8717,0.38374,0.46353,999.68348,-100.94013,-1.01976,Alfvensalen,2.84990,0.38375,5474.18477,-89183.21822,True,False,-30.97127
8718,-0.84250,1.79604,999.89707,-100.34381,-3.95130,Syster och Bro,0.77989,0.47117,5478.52439,-89187.26278,True,False,-92.17629
8719,1.85747,-0.86518,999.66038,-101.01157,1.90339,Biblioteket,0.02385,0.66675,5471.86532,-89186.12824,True,False,42.70370
8720,0.36615,0.43877,999.97045,-100.12253,-0.96529,7-11,-0.98990,1.06347,5475.57358,-89185.75759,True,False,-31.70718
8721,1.43634,-0.43263,999.63634,-101.08098,0.95179,Biblioteket,-1.12114,1.20310,5472.73507,-89185.49300,True,False,21.63497
8722,0.34862,0.57021,999.86376,-100.42642,-1.25446,Östra Station,-1.13958,-0.81408,5476.12282,-89185.01814,True,False,-32.63712
8723,-0.39740,1.46359,999.76887,-100.67979,-3.21990,Alfvensalen,-0.07251,-1.17172,5474.21515,-89186.06368,True,False,-69.98562
8724,0.91025,-0.28152,999.97979,-100.09468,0.61935,7-11,-0.23140,-0.26651,5473.93484,-89186.76622,True,False,-4.49747
8725,3.28791,-2.26565,999.78431,-100.63992,4.98443,Biblioteket,-0.10836,-0.48372,5474.78094,-89186.12712,True,False,114.28779
8726,1.89425,-0.77644,999.96681,-100.13112,1.70816,Lindstedvägen 24,0.92955,0.97133,5474.21561,-89183.96468,True,False,44.69589
8727,0.05081,0.91635,999.72697,-100.84084,-2.01597,Östra Station,0.14881,-0.02687,5475.75185,-89181.95405,True,False,-47.59581
8728,0.13585,0.74469,999.63542,-101.11543,-1.63832,Alfvensalen,0.70044,-0.35673,5473.02328,-89187.71045,True,False,-43.38974
8729,1.85855,-0.81234,999.91341,-100.27538,1.78716,Entré,-0.53448,-0.03404,5478.55610,-89187.67735,True,False,42.88436
8730,1.15375,-0.33989,999.84201,-100.49971,0.74776,Lindstedvägen 24,0.53738,0.35573,5472.79741,-89185.40992,True,False,7.60850
8731,3.19182,-2.48517,999.85372,-100.44711,5.46737,Biblioteket,1.68927,-1.68920,5472.04296,-89186.35177,True,False,109.51764
8732,1.88505,-0.85795,999.95125,-100.18313,1.88750,Entré,0.64263,-1.40660,5474.94327,-89188.51932,True,False,44.22792
8733,-0.77908,1.85190,999.76367,-100.68440,-4.07419,Lindstedvägen 24,-2.38224,-2.06651,5475.13215,-89183.26407,True,False,-89.07200
8734,0.67804,0.28242,999.84763,-100.46913,-0.62132,7-11,0.97132,1.81239,5474.57335,-89186.31899,True,False,-16.17419
8735,0.17705,0.98305,999.74319,-100.78430,-2.16271,Östra Station,-0.06713,-1.02435,5473.86643,-89186.01126,True,False,-41.27597
8736,1.68508,-0.50973,999.93184,-100.23297,1.12141,Alfvensalen,2.69129,-1.52890,5474.47006,-89187.18664,True,False,34.22004
8737,0.75772,0.19964,999.72114,-100.83781,-0.43921,Lindstedvägen 24,2.35338,-1.23328,5474.26162,-89184.83855,True,False,-12.25359
8738,1.71792,-1.07509,999.79978,-100.60146,2.36520,Biblioteket,0.24779,0.23337,5473.03761,-89183.59487,True,False,35.79565
8739,0.32384,0.60781,999.91844,-100.28447,-1.33718,7-11,-0.61548,0.94100,5478.62822,-89185.97405,True,False,-33.84893
8740,2.62313,-1.56793,999.80314,-100.63291,3.44944,Biblioteket,-0.59137,-1.14007,5474.22071,-89184.14908,True,False,81.05783
8741,0.37307,0.55164,999.82951,-100.51048,-1.21362,Östra Station,0.85371,0.93917,5474.62112,-89186.38850,True,False,-31.43166
8742,1.21381,-0.19196,999.79562,-100.64650,0.42231,Entré,-0.87819,-0.93159,5473.14004,-89183.84147,True,False,10.58839
8743,1.41584,-0.46157,999.97147,-100.08271,1.01544,Alfvensalen,0.22140,0.64795,5474.04348,-89187.87785,True,False,20.77772
8744,1.31308,-0.45569,999.93138,-100.23326,1.00252,Alfvensalen,-1.75608,2.57246,5472.73611,-89186.79109,True,False,15.61967
8745,1.83622,-0.72358,999.77937,-100.64942,1.59187,Biblioteket,1.78052,-1.92329,5476.06450,-89185.35194,True,False,41.70069
8746,1.42519,-0.58950,999.72820,-100.84032,1.29690,Biblioteket,-0.36257,-1.38968,5473.80541,-89184.96739,True,False,21.12363
8747,0.19955,0.65284,999.86778,-100.38411,-1.43626,Östra Station,0.67939,-0.52717,5477.75957,-89188.50381,True,False,-40.08866
8748,1.29458,-0.36740,999.79222,-100.61774,0.80827,Entré,0.43776,0.46479,5478.22341,-89185.24092,True,False,14.62512
8749,0.87865,0.43656,999.86861,-100.40715,-0.96044,Östra Station,3.01101,-2.81295,5473.33521,-89185.42881,True,False,-6.13314
8750,1.73230,-0.71548,999.75120,-100.75864,1.57405,Biblioteket,1.41450,-2.46298,5476.35771,-89182.34149,True,False,36.49074
8751,-0.97439,1.97765,999.70044,-100.87177,-4.35083,Alfvensalen,1.05807,-1.60356,5474.09271,-89188.19863,True,False,-98.86906
8752,0.51791,0.65066,999.67987,-100.97420,-1.43145,Alfvensalen,0.83742,0.24364,5473.46394,-89185.94239,True,False,-24.26456
8753,0.61385,0.36934,999.73750,-100.79643,-0.81256,Alfvensalen,0.21999,-1.40797,5478.56532,-89186.71858,True,False,-19.43853
8754,1.24280,0.00924,999.93808,-100.21451,-0.02033,7-11,-1.26816,-0.92938,5475.82438,-89184.55520,True,False,12.10907
8755,0.73598,0.23657,999.84790,-100.46438,-0.52046,7-11,-1.77471,-1.62086,5474.72114,-89183.95139,True,False,-13.27703
8756,0.94576,-0.03840,999.74684,-100.73758,0.08448,Lindstedvägen 24,0.25132,0.19563,5475.25627,-89185.22350,True,False,-2.83862
8757,0.45439,0.26285,999.74264,-100.75724,-0.57826,Alfvensalen,0.54013,-0.24336,5474.81410,-89185.19837,True,False,-27.40923
8758,0.08109,1.00151,999.80369,-100.56248,-2.20331,7-11,-2.83562,-1.15970,5475.85061,-89184.64433,True,False,-46.04352
8759,0.27657,1.11747,999.76444,-100.74202,-2.45844,Östra Station,-1.02942,0.10931,5473.71761,-89184.37326,True,False,-36.28905
8760,0.57520,0.40419,999.88973,-100.37052,-0.88921,Östra Station,-0.50326,1.12817,5474.55532,-89183.19564,True,False,-21.29522
8761,-0.69643,1.76419,999.78110,-100.66213,-3.88123,Lindstedvägen 24,0.52008,-1.04424,5476.34497,-89183.45771,True,False,-84.93106
8762,1.38239,-0.32782,999.98752,-100.06202,0.72120,7-11,0.31379,-0.09253,5480.02625,-89186.09246,True,False,19.11306
8763,1.82002,-0.67817,999.84202,-100.49163,1.49198,Syster och Bro,-0.98824,0.59540,5474.49449,-89186.78517,True,False,40.92186
8764,0.88711,-0.09221,999.66961,-100.95506,0.20285,Syster och Bro,1.55347,-1.68367,5472.49131,-89184.28798,True,False,-5.80984
8765,1.11284,-0.21119,999.65292,-101.04694,0.46463,Biblioteket,-0.26080,-1.40658,5472.57605,-89185.37809,True,False,5.46845
8766,2.06413,-0.87828,999.77089,-100.68193,1.93221,Biblioteket,-0.12567,0.25185,5475.21472,-89185.46132,True,False,53.09193
8767,1.77355,-0.67732,999.86014,-100.43833,1.49010,Syster och Bro,-1.02537,-0.20891,5475.84261,-89184.42998,True,False,38.60749
8768,1.45383,-0.29203,999.97837,-100.10739,0.64247,7-11,-0.17989,-0.88367,5474.10285,-89186.79606,True,False,22.68083
8769,1.38304,-0.28468,999.84919,-100.51655,0.62629,Lindstedvägen 24,-1.40056,-0.38743,5473.32953,-89185.47408,True,False,19.07661
8770,1.34083,-0.25073,999.82559,-100.52285,0.55160,Lindstedvägen 24,-0.53664,-0.36785,5473.27144,-89184.88416,True,False,16.95450
8771,2.76390,-1.68015,999.82271,-100.57090,3.69632,Biblioteket,-0.21582,-0.00855,5475.21348,-89184.84083,True,False,88.10621
8772,1.58101,-0.38805,999.93060,-100.23236,0.85371,Alfvensalen,-0.20916,-0.88076,5472.85422,-89187.24814,True,False,29.01583
8773,0.53321,0.43806,999.92751,-100.23039,-0.96373,Östra Station,-0.67734,0.57393,5479.84527,-89184.37844,True,False,-23.37574
8774,1.05122,-0.27726,999.65239,-101.02625,0.60997,Biblioteket,0.21676,-1.73132,5468.95798,-89183.70717,True,False,2.38722
8775,0.55495,0.55792,999.69963,-100.90959,-1.22743,Alfvensalen,0.24008,-0.83976,5471.89579,-89185.13662,True,False,-22.40261
8776,1.60095,-0.54361,999.83129,-100.54674,1.19594,Syster och Bro,1.40740,-2.86924,5476.50955,-89184.59340,True,False,29.96336
8777,-0.40745,1.57417,999.88895,-100.35642,-3.46316,Entré,1.23692,0.21086,5475.26735,-89186.75707,True,False,-70.42783
8778,1.59201,-0.65776,999.75861,-100.71263,1.44707,Biblioteket,-3.86864,-2.12220,5477.53769,-89188.31185,True,False,29.47994
8779,-0.38125,1.44291,999.84463,-100.50817,-3.17441,Alfvensalen,-1.32808,1.41946,5478.46514,-89188.59262,True,False,-69.14016
8780,0.60232,0.31611,999.77327,-100.71333,-0.69545,Alfvensalen,-0.03203,-0.62880,5477.85035,-89187.41449,True,False,-19.99721
8781,1.85330,-0.34585,999.81709,-100.62442,0.76086,Entré,-0.31125,-0.92642,5473.10693,-89186.99351,True,False,42.57377
8782,-0.36069,1.21965,999.86421,-100.42736,-2.68322,Alfvensalen,0.99684,-0.53422,5475.06236,-89186.35302,True,False,-68.10226
8783,2.11080,-1.19717,999.82600,-100.56988,2.63376,Biblioteket,-0.22983,-2.24714,5474.03554,-89185.56968,True,False,55.45298
8784,1.72811,-0.83553,999.93610,-100.21328,1.83817,Entré,0.15013,1.60001,5475.26123,-89185.08228,True,False,36.37362
8785,-1.57599,2.65643,999.87530,-100.36849,-5.84414,Biblioteket,2.18203,-1.00321,5472.20749,-89184.84202,True,False,-128.86194
8786,0.77682,0.23448,999.79452,-100.65550,-0.51586,Alfvensalen,-0.52309,-0.06511,5480.35956,-89185.84785,True,False,-11.26159
8787,-0.11567,1.01368,999.93735,-100.28049,-2.23010,Alfvensalen,-0.53067,-2.10158,5473.62431,-89184.05230,True,False,-55.81464
8788,-0.75065,1.62842,999.83610,-100.51087,-3.58252,Lindstedvägen 24,0.88300,-0.10445,5478.56837,-89186.98552,True,False,-87.61469
8789,0.81236,0.40969,999.70621,-100.89898,-0.90131,Alfvensalen,-0.39899,1.49331,5474.68839,-89186.46224,True,False,-9.52868
8790,-0.75116,1.98422,999.81546,-100.57400,-4.36529,Entré,-1.17463,-0.58614,5480.80292,-89188.30332,True,False,-87.65007
8791,1.29039,-0.46065,999.88213,-100.40836,1.01343,Lindstedvägen 24,-0.40295,2.03864,5472.86223,-89186.30644,True,False,14.46063
8792,1.80488,-0.82689,999.79869,-100.61100,1.81916,Biblioteket,2.03959,-1.11281,5475.21802,-89183.42687,True,False,40.14327
8793,2.37429,-1.08921,999.85824,-100.47877,2.39627,Biblioteket,0.98217,2.36114,5475.64534,-89185.52030,True,False,68.64371
8794,1.17006,-0.04193,999.95282,-100.17448,0.09225,7-11,-0.20099,-1.00052,5474.15819,-89185.39568,True,False,8.47958
8795,2.51397,-1.68286,999.89323,-100.34360,3.70228,Biblioteket,-2.50616,-1.09519,5475.67341,-89186.82716,True,False,75.64493
8796,0.71624,0.19845,999.77435,-100.74105,-0.43660,Alfvensalen,-1.78370,4.49311,5473.20381,-89185.43839,True,False,-14.30091
8797,0.12523,0.97838,999.75226,-100.76270,-2.15243,Östra Station,0.89557,0.34113,5475.27915,-89185.38091,True,False,-43.86252
8798,0.49020,0.69839,999.78440,-100.63805,-1.53645,Östra Station,0.89742,-0.19705,5473.96462,-89183.79584,True,False,-25.59770
8799,1.30129,-0.10197,999.87758,-100.38577,0.22433,Alfvensalen,0.44672,-0.02681,5475.86226,-89186.21444,True,False,15.00347
8800,0.95746,0.38308,999.67413,-100.94219,-0.84278,Lindstedvägen 24,1.14059,-1.70691,5473.83296,-89185.78702,True,False,-2.28993
8801,0.03419,0.82205,999.79634,-100.60286,-1.80852,Östra Station,0.69465,-0.08802,5474.36935,-89182.96916,True,False,-48.39214
8802,0.32180,0.78577,999.71090,-100.87066,-1.72870,7-11,1.33529,-1.72268,5471.78423,-89185.01235,True,False,-34.05458
8803,0.11210,0.94828,999.89917,-100.33324,-2.08623,7-11,0.94371,0.59632,5475.88708,-89182.87073,True,False,-44.44558
8804,1.00988,0.05926,999.71734,-100.83608,-0.13037,Entré,1.71767,-2.37222,5473.04031,-89185.57654,True,False,0.35262
8805,-0.79689,1.95735,999.93448,-100.21725,-4.30616,Biblioteket,-0.73733,-1.00939,5476.47336,-89188.03669,True,False,-89.87745
8806,1.77023,-0.62159,999.83255,-100.57011,1.36751,Syster och Bro,-0.80765,1.44178,5473.22271,-89184.15697,True,False,38.42762
8807,0.15070,0.74586,999.83995,-100.50653,-1.64088,Östra Station,-0.31445,1.21458,5472.16049,-89184.23453,True,False,-42.54482
8808,1.07078,-0.24847,999.77272,-100.72426,0.54664,Entré,-2.02848,1.77394,5472.93596,-89185.07647,True,False,3.42526
8809,1.08849,0.02598,999.70699,-100.85560,-0.05715,Entré,1.45943,-0.45344,5476.24534,-89185.26489,True,False,4.27813
8810,0.85478,0.11274,999.90386,-100.29390,-0.24804,7-11,0.91052,1.21195,5476.48756,-89184.29720,True,False,-7.30910
8811,0.20367,0.81105,999.85841,-100.47495,-1.78431,Östra Station,-2.66623,-2.94352,5475.20999,-89186.24282,True,False,-39.88724
8812,0.24876,0.71859,999.72704,-100.82386,-1.58089,7-11,-0.35329,-2.12758,5474.63060,-89185.39847,True,False,-37.69862
8813,0.99396,-0.01506,999.75150,-100.76160,0.03314,Lindstedvägen 24,-0.69737,0.31744,5475.91849,-89188.35205,True,False,-0.42649
8814,1.41334,-0.50271,999.90173,-100.30309,1.10596,Lindstedvägen 24,0.34578,0.68926,5479.53658,-89188.35554,True,False,20.61806
8815,1.42872,-0.41499,999.76918,-100.69792,0.91298,Syster och Bro,0.78697,0.46919,5473.27586,-89184.86319,True,False,21.32049
8816,-0.48193,1.38515,999.80142,-100.64470,-3.04734,Alfvensalen,-0.39593,1.10916,5475.52768,-89184.95517,True,False,-74.19581
8817,-0.22740,1.13957,999.84254,-100.47657,-2.50704,7-11,-0.36965,1.17785,5478.67596,-89185.63142,True,False,-61.44858
8818,3.27716,-2.12210,999.91457,-100.26489,4.66861,Biblioteket,1.05693,0.28122,5474.99410,-89186.91490,True,False,113.81535
8819,1.31787,-0.47990,999.89472,-100.35068,1.05577,Lindstedvägen 24,0.45485,1.17486,5473.73026,-89185.89621,True,False,15.84109
8820,2.06578,-0.99387,999.89726,-100.32013,2.18652,Syster och Bro,-1.40573,0.21488,5474.85895,-89186.99229,True,False,53.23777
8821,3.36760,-2.21081,999.76517,-100.74016,4.86378,Biblioteket,0.54679,0.37303,5472.37189,-89186.36237,True,False,118.26249
8822,0.89632,0.12368,999.97306,-100.08318,-0.27211,Östra Station,-1.22117,0.96304,5473.42347,-89186.81329,True,False,-5.19723
8823,2.52243,-1.56702,999.74749,-100.79090,3.44745,Biblioteket,0.76055,1.19942,5474.21775,-89186.51150,True,False,75.99509
8824,1.52814,-0.50181,999.90364,-100.32531,1.10399,Lindstedvägen 24,-0.66711,-2.07318,5475.63128,-89182.72216,True,False,26.35891
8825,1.24051,-0.32294,999.74750,-100.73082,0.71046,Syster och Bro,-0.31301,-0.60804,5474.17336,-89185.77559,True,False,11.89915
8826,1.64853,-0.54441,999.77963,-100.63224,1.19770,Syster och Bro,1.05971,1.75002,5479.70509,-89186.09043,True,False,32.31631
8827,0.40142,0.47984,999.66989,-100.98454,-1.05564,Lindstedvägen 24,-1.55155,1.82622,5474.57030,-89186.06420,True,False,-30.09418
8828,0.74208,0.34651,999.93566,-100.25044,-0.76233,Östra Station,0.63755,-0.63392,5473.26422,-89185.33006,True,False,-12.92831
8829,-0.60856,1.62447,999.91051,-100.30724,-3.57384,Entré,0.34565,0.10722,5476.68600,-89186.35975,True,False,-80.47286
8830,2.33635,-1.23083,999.95716,-100.16974,2.70782,Syster och Bro,0.25366,-0.38618,5476.49279,-89186.89482,True,False,66.79622
8831,2.38230,-1.33495,999.84455,-100.47626,2.93689,Biblioteket,-1.81835,0.64318,5473.35756,-89186.73277,True,False,69.03739
8832,1.21029,-0.20924,999.83162,-100.53603,0.46033,Lindstedvägen 24,-0.12184,-1.67709,5476.28262,-89183.27971,True,False,10.43024
8833,0.08254,0.90853,999.74043,-100.80179,-1.99876,Östra Station,0.90650,-0.29072,5475.99694,-89181.32397,True,False,-46.00299
8834,0.91638,-0.03605,999.83706,-100.52389,0.07931,Alfvensalen,0.80200,0.84236,5476.46090,-89185.69332,True,False,-4.26236
8835,-0.31565,1.40513,999.74438,-100.74550,-3.09129,7-11,-1.87268,-0.31593,5475.51124,-89186.09230,True,False,-65.91036
8836,-1.00021,2.04002,999.90151,-100.30509,-4.48804,Biblioteket,-0.79866,0.96355,5474.57267,-89183.49483,True,False,-100.05973
8837,0.72261,0.30346,999.76035,-100.77474,-0.66761,Alfvensalen,-0.31767,-1.63923,5472.77911,-89187.05513,True,False,-13.98914
8838,-1.03296,2.20034,999.86239,-100.42577,-4.84075,Biblioteket,0.23739,0.08229,5476.57050,-89186.81348,True,False,-101.71665
8839,1.19781,-0.12564,999.81523,-100.61014,0.27640,Lindstedvägen 24,0.00733,-2.34038,5473.61332,-89188.37068,True,False,9.79791
8840,1.23317,-0.14841,999.81426,-100.54946,0.32649,Lindstedvägen 24,0.78279,-0.08385,5474.07091,-89185.80143,True,False,11.56559
8841,0.53931,0.37420,999.82220,-100.58629,-0.82323,7-11,0.24565,0.94622,5475.72707,-89188.28187,True,False,-23.12326
8842,-0.14510,0.91066,999.92926,-100.23811,-2.00345,Alfvensalen,-0.33687,0.21573,5473.32726,-89185.44318,True,False,-57.29026
8843,1.22696,-0.18503,999.91942,-100.27861,0.40706,Alfvensalen,0.45633,-1.48502,5472.07352,-89184.97319,True,False,11.30766
8844,-0.85394,2.04173,999.78005,-100.66834,-4.49181,Entré,1.21667,-0.37231,5476.99974,-89183.72110,True,False,-92.80681
8845,1.95812,-0.67997,999.90984,-100.35578,1.49594,Entré,2.61587,-1.30752,5477.09098,-89185.82076,True,False,47.86074
8846,0.69417,0.33899,999.86637,-100.39241,-0.74578,Östra Station,-1.26527,0.32465,5473.70039,-89185.43701,True,False,-15.35840
8847,1.33599,-0.26240,999.90715,-100.35928,0.57727,Alfvensalen,-0.13672,1.39723,5474.69051,-89185.64460,True,False,16.75313
8848,0.74960,0.17506,999.90338,-100.28277,-0.38514,Östra Station,0.81918,0.27053,5473.13960,-89185.72098,True,False,-12.56807
8849,1.81917,-0.64537,999.96368,-100.16261,1.41982,Lindstedvägen 24,-0.17960,-2.26282,5473.21421,-89183.59549,True,False,40.94038
8850,0.14908,0.85146,999.90784,-100.28874,-1.87322,7-11,-0.79940,-1.11706,5474.67527,-89187.31803,True,False,-42.59203
8851,0.54846,0.24025,999.93258,-100.24918,-0.52855,Östra Station,0.00491,1.44131,5474.59335,-89186.60445,True,False,-22.61047
8852,0.06962,0.96759,999.72595,-100.81682,-2.12869,Östra Station,-0.40842,0.72991,5473.67854,-89185.84539,True,False,-46.65596
8853,-1.83807,3.06526,999.89632,-100.36344,-6.74357,Biblioteket,-0.94562,-0.39309,5471.97100,-89185.54343,True,False,-141.95519
8854,1.79141,-0.99434,999.74468,-100.80904,2.18755,Biblioteket,-0.88378,-0.63803,5474.22659,-89186.43883,True,False,39.44264
8855,0.11030,0.96673,999.63051,-101.11866,-2.12681,Alfvensalen,-2.12927,3.24517,5473.34234,-89188.66563,True,False,-44.66969
8856,-0.68401,1.77376,999.69418,-100.94733,-3.90228,Alfvensalen,1.64303,-0.58331,5474.96438,-89186.71864,True,False,-84.35339
8857,1.32768,-0.33155,999.82293,-100.54202,0.72941,Entré,-0.57133,1.14678,5479.62113,-89184.94016,True,False,16.29527
8858,1.32578,-0.29309,999.81895,-100.53923,0.64479,Lindstedvägen 24,0.85315,1.89027,5474.32189,-89184.18814,True,False,16.19838
8859,0.80966,0.22646,999.73175,-100.77941,-0.49821,Alfvensalen,-2.88881,-1.95470,5474.98708,-89184.64580,True,False,-9.65089
8860,2.92332,-1.96392,999.93113,-100.23340,4.32063,Biblioteket,1.23645,-1.94121,5472.81299,-89185.28173,True,False,96.13177
8861,3.04584,-1.95804,999.76497,-100.73974,4.30768,Biblioteket,-0.19888,-0.44005,5474.24286,-89185.39679,True,False,102.17439
8862,1.58365,-0.46938,999.85341,-100.50391,1.03263,Entré,0.06496,-0.23826,5470.62561,-89185.42421,True,False,29.10899
8863,0.04151,0.83215,999.89448,-100.34635,-1.83073,7-11,1.52999,-1.50528,5474.84259,-89185.48879,True,False,-47.97743
8864,1.12696,-0.34842,999.86416,-100.42539,0.76651,Lindstedvägen 24,-1.31772,-0.11308,5473.84254,-89186.05718,True,False,6.28001
8865,1.59050,-0.43484,999.70007,-100.96018,0.95664,Biblioteket,-2.45051,0.37021,5475.09941,-89186.79083,True,False,29.37526
8866,0.13698,0.67229,999.80983,-100.54681,-1.47905,Östra Station,0.51448,0.88660,5474.85158,-89183.64163,True,False,-43.24608
8867,0.89877,0.29694,999.72857,-100.80332,-0.65326,Alfvensalen,0.01879,-0.88875,5475.89764,-89186.98695,True,False,-5.19724
8868,1.34134,-0.37740,999.77575,-100.67062,0.83027,Syster och Bro,1.26960,0.43916,5472.12860,-89185.78278,True,False,16.95493
8869,-0.12970,1.13282,999.86135,-100.44117,-2.49221,Alfvensalen,-0.47704,-0.07034,5475.83533,-89185.00109,True,False,-56.55430
8870,2.30479,-1.42034,999.77090,-100.69779,3.12476,Biblioteket,-0.54492,0.22562,5474.50781,-89186.20681,True,False,65.12482
8871,0.93886,0.02204,999.75612,-100.76626,-0.04848,Lindstedvägen 24,1.28930,0.16354,5474.69714,-89184.54684,True,False,-3.17896
8872,1.02151,-0.22631,999.91911,-100.23708,0.49788,Alfvensalen,-0.54847,0.41086,5475.18903,-89184.84268,True,False,1.03497
8873,1.46401,-0.31135,999.77752,-100.67394,0.68498,Entré,1.11503,-0.38718,5475.85348,-89187.88894,True,False,23.08918
8874,-0.39128,1.33119,999.79728,-100.61048,-2.92862,7-11,0.05221,-0.48970,5475.61053,-89187.00325,True,False,-69.66521
8875,0.94368,-0.13390,999.92945,-100.23065,0.29459,7-11,-1.66410,1.79492,5474.07770,-89185.68694,True,False,-2.85121
8876,0.79553,0.17985,999.70857,-100.85627,-0.39566,Lindstedvägen 24,-0.09465,-0.23474,5474.94351,-89188.94913,True,False,-10.36911
8877,1.38734,-0.49745,999.69313,-100.91164,1.09439,Biblioteket,-1.72652,2.42658,5471.99361,-89184.70061,True,False,19.21356
8878,-1.11411,2.17902,999.81990,-100.54300,-4.79383,Syster och Bro,0.46321,1.95634,5475.44608,-89185.21217,True,False,-105.79553
8879,0.45234,0.60819,999.71109,-100.84752,-1.33802,Alfvensalen,1.47852,-0.89858,5476.87338,-89187.86481,True,False,-27.52747
8880,0.56304,0.60002,999.63757,-101.07378,-1.32004,Lindstedvägen 24,0.06253,2.37105,5471.61438,-89186.13109,True,False,-22.02912
8881,0.73295,0.15324,999.88402,-100.39817,-0.33713,7-11,-1.00718,-1.14348,5473.95483,-89185.00608,True,False,-13.41030
8882,1.71238,-0.47242,999.87241,-100.39045,1.03933,Lindstedvägen 24,-0.53570,-0.18212,5475.79782,-89183.25480,True,False,35.55542
8883,-0.03152,1.20159,999.82986,-100.51522,-2.64350,7-11,-2.78258,-4.63943,5477.37538,-89186.78316,True,False,-51.66085
8884,1.33883,-0.16303,999.84257,-100.45588,0.35867,Alfvensalen,-1.01783,-0.20788,5477.01322,-89187.01566,True,False,16.86286
8885,3.33593,-2.17240,999.85039,-100.50114,4.77929,Biblioteket,-0.22750,-0.41664,5475.04197,-89186.04291,True,False,116.72163
8886,1.57234,-0.51995,999.78480,-100.62298,1.14389,Syster och Bro,-3.58608,-0.74499,5473.14238,-89186.11091,True,False,28.50947
8887,0.28229,0.79569,999.83865,-100.47014,-1.75052,Östra Station,1.08991,-0.98509,5473.25761,-89186.86293,True,False,-35.96606
8888,1.48228,-0.45181,999.80400,-100.61029,0.99398,Syster och Bro,0.42178,-0.48314,5474.40821,-89185.63208,True,False,24.01597
8889,-0.05302,1.26245,999.71574,-100.91696,-2.77740,Östra Station,-2.37916,0.59317,5474.89894,-89184.72960,True,False,-52.79302
8890,1.27513,-0.23046,999.75061,-100.78631,0.50702,Syster och Bro,-1.12589,1.30313,5473.02295,-89186.71537,True,False,13.63200
8891,1.52769,-0.53846,999.85885,-100.45209,1.18461,Entré,-1.29432,0.02707,5479.31870,-89186.58308,True,False,26.31395
8892,1.39888,-0.38855,999.75604,-100.71938,0.85480,Syster och Bro,-0.15335,1.31394,5474.09515,-89186.94246,True,False,19.82193
8893,1.96851,-0.97411,999.73968,-100.80116,2.14305,Biblioteket,0.91889,-2.75818,5473.96909,-89185.04637,True,False,48.29523
8894,-0.46665,1.19666,999.73622,-100.76693,-2.63266,Östra Station,1.21854,1.79267,5474.76554,-89186.87977,True,False,-73.46417
8895,0.32544,0.64856,999.63620,-101.12436,-1.42682,Lindstedvägen 24,-0.57817,1.10083,5475.13262,-89187.05524,True,False,-33.91002
8896,0.95212,0.16161,999.93937,-100.25636,-0.35555,Östra Station,0.44666,-0.28220,5474.88426,-89187.81868,True,False,-2.42424
8897,1.21177,-0.17707,999.77599,-100.71390,0.38955,Entré,-3.12144,-4.04077,5475.49817,-89183.62790,True,False,10.47645
8898,1.82772,-0.87372,999.77201,-100.68283,1.92217,Biblioteket,0.22156,-1.41329,5473.80575,-89186.74477,True,False,41.27191
8899,3.12720,-2.10059,999.92788,-100.23995,4.62130,Biblioteket,0.02512,0.00707,5475.27885,-89185.60982,True,False,106.32414
8900,2.34947,-1.41701,999.81143,-100.57834,3.11742,Biblioteket,-0.39203,-0.75877,5474.62268,-89185.47237,True,False,67.37916
